text,labels
when i extend my leg there is pain in knee joint,4
I get i joint pain when i try to bend my leg or my arm,4
"My face has broken out in painful red spots and lumps, that no matter how much I clean my face don't seem to be going away.",5
In highschool I had a lot of acne.,5
My cough is very heavy and I have mucus.,6
I feel congestion in my chest,6
Dmitry when i extend my leg Whosurboy there Surya is pain Mayo in knee joint,4
when Charles i Mats extend bin my leg there is newspaper pain in knee joint,4
Peter when i extend my leg Zoraya there HTRF is pain in Steppe knee joint,4
when i extend my increasingly leg ♥ there Gary is pain in desolate knee joint,4
when Mehmet i extend my Ziad leg there is pain Unisan in Ebrahim knee joint,4
when slop i Mohhamad extend battery my leg there is pain in Chung knee joint,4
I get Nenad i joint Who'da pain when i try to bend my Pert leg Hines or my Sails arm,4
Executioners I get i joint pain Iemma when i try to Vince bend my Goh leg or my Belek arm,4
I get i joint AROUND pain when leniency i Conor try to paye bend my leg or quotes my arm,4
I Santiago get i Asatru joint pain Policy when i try to bend Lifelong my leg Thai or my arm,4
I get i joint Penguins pain NALCO when i try Dueling to Baiba bend my leg or BRIMLEY my arm,4
I get i Non joint pain THE when i colonial try to bend NEW my lock leg or my arm,4
"My ETPB face has broken NASDAQ out in painful red spots brainless and Noorul lumps, that TJ no matter how Abhishek much I ANTI clean my geolocate face don ' Renhe t seem to be going away.",5
"Hellermann My face Building has Omanexpo broken out in Dodson painful Leivers red venules spots and lumps, that BY no matter how opportuntiy much I clean my face don ' t Raymond seem to be going away.",5
"My face has broken out in Morash painful red Khalid spots Oday and lumps, that l no matter how much I clean Galina my Bubba face Quiksilver don ' t seem to ##-#### be going Sled away.",5
"My peruses face RFET has broken out in WJEC painful red MIPD spots and lumps, that no matter how much I steep clean my face Kenshoo don ' tomography t seem Van to Liscom be going away.",5
"My Gensym face has broken Bagger out in Continents painful red spots noontime and lumps, Barbara that no Cornelia matter how Nabil much I clean my Pro face stator don ' t seem to be going away.",5
"My face has Combined broken out in painful red spots and lumps, that ZAY no Alailefaleula matter how much Become I clean Pugnacious my face don ' t Bowls seem to plain be Against going HOLLYWOOD away.",5
In highschool I had a Ancor lot Jatinder of footbridges acne.,5
Conclaves In highschool I had anc a quarterback lot of acne.,5
In highschool Meralco I COMPQ had a Radio lot of acne.,5
Farmworker In Lisa highschool I had Yuksel a lot of acne.,5
administered In highschool I MARTINVILLE had a lot ###-GAP-NEWS of acne.,5
In highschool I celebrity had a A. lot Thunderboat of acne.,5
My cough TimeMachine is Azouri very heavy and Worse I have mucus.,6
ARCTUS My cough is very heavy and I NFER have Healthful mucus.,6
My Gawf cough is very heavy Llanes and Alissa I have mucus.,6
My Swingin cough is Imphal very heavy and I BANDS have mucus.,6
Loxahatchee My Cai cough is very heavy and I boardshort have mucus.,6
My cough is very heavy GIFU and I celebrate have Don mucus.,6
I feel congestion in huckster my CEOCast chest,6
Regular I feel congestion in DaimlerChrysler my chest,6
I feel congestion Sidoti in my S. chest,6
I Moulana feel congestion in Calmena my chest,6
I Totally feel congestion in my Jano chest,6
Aids I feel congestion in electron my chest,6
