text,labels
Fell a in my elbows and,4
I a stiffness in elbows shoulders,4
I stiffness in my elbows and,4
I fell a my and shoulders,4
Fell a in my elbows shoulders,4
I fell a stiffness in my,4
i have in my joint,4
i a in my elbow,4
have a pain in joint,4
i a in my joint,4
i have in elbow joint,4
i have a my joint,4
Son a of acne.,5
Son a lot acne.,5
Son has a lot of.,5
My son of acne.,5
My has a acne.,5
My son a of.,5
Can ' get a because my acne.,5
I can ' get a because acne.,5
Can ' get girlfriend because of my.,5
I can ' t get a because.,5
Can ' t get a girlfriend my acne.,5
Can ' get a because of my.,5
I fluid trying come up I.,6
I trying to when I cough.,6
Feel trying to come when I.,6
I fluid trying come up when.,6
Feel fluid to come when I.,6
I feel fluid trying to come.,6
cant breathe,6
cant breathe,6
cant breathe,6
i cant,6
i cant,6
cant breathe,6
