text,labels
when i extend my leg there is pain in knee joint,4
I get i joint pain when i try to bend my leg or my arm,4
"My face has broken out in painful red spots and lumps, that no matter how much I clean my face don't seem to be going away.",5
In highschool I had a lot of acne.,5
My cough is very heavy and I have mucus.,6
I feel congestion in my chest,6
uwhern i cexetend my leg th3er2e is pain in knee njoin3t,4
weheEn i extend my leg theorBe is pain in xknuee bj(oint,4
when i extend my leg dther0e is pHaCin in knme0e joLin_t,4
when i KeXxtend my leg there is 0pajin in kfnese jo&iynt,4
xwheCn i extend my leg Dtherke is pain in knmefe Jjaoint,4
when i extend my leg thhefre is pa0i6n in lkDnee joijngt,4
I get i jAoBint pa4i$n whleqn i try to XbenKd my leg or my arm,4
I get i jovinCt KpJain wh$ehn i try to tbe0nd my leg or my arm,4
I get i joiOn8t pavikn w$hYen i try to ubeXnd my leg or my arm,4
I get i jnoisnt paEiXn wShemn i try to bleHnd my leg or my arm,4
I get i gjobint paLi6n whieTn i try to Eb@end my leg or my arm,4
I get i joiRn@t psatin kwQhen i try to sben2d my leg or my arm,4
"My jfaKce has #beroken out in painful red sspJots and lumps, that no mTaItter how amluch I clean my fZaFce don ' t 0seeJm to be g!o+ing awOaZy.",5
"My face has broken out in (paiLnfVul red spSo4ts and ^luHmps, tVhqat no matter how zmucKh I clpe)an my 6fkace don ' t seem to be gnoi_ng awXaWy.",5
"My fajcce has br_okeQn out in painful red spaopts and l3ulmps, t9ha0t no matter how much I KcleGan my jf#ace don ' t seCeXm to be going hawaBy.",5
"My fawc&e has abrtoken out in spainfTupl red spots and l@umzps, that no matter how much I c_leIan my Bfac+e don ' t s)ee0m to be goimneg payway.",5
"My (f^ace has broken out in painful red spSot+s and Blu)mps, that no jmatNter how muic*h I cl^epan my face don ' t &see)m to be gqoDing QaQway.",5
"My fa@cSe has bXroYken out in p5aintf)ul red spots and l%u2mps, that no NmattSer how mu^c1h I MclPean my face don ' t xsHeem to be zgtoing away.",5
In fhigh2schooxl I had a lot of Aacnhe.,5
In uhighoschmool I had a lot of fawcne.,5
In hi+ghfsdchool I had a lot of acknWe.,5
In hipghstchoool I had a lot of aOcVne.,5
In hbi%gWhschool I had a lot of a%cn!e.,5
In hiCghsc9hoo@l I had a lot of 0acnOe.,5
My McVough is bverIy heavy and I haHvZe mucus.,6
My fcoqugh is very hetavNy and I have mouAcus.,6
My cough is very heDavzy and I ha0v_e lmuRcus.,6
My cough is very heaFvNy and I Zhpave Um%ucus.,6
My couKgbh is v#er1y heavy and I have m%uLcus.,6
My 4coxugh is vMerAy hedavfy and I have mucus.,6
I f7eeal AcyonOgestion in my chest,6
I feel cOonwgesMtion in my $che7st,6
I Gfweel congensmtioNn in my chest,6
I feel co^ngJestBion in my lches0t,6
I Hfeedl coHnZgJestion in my chest,6
I Qfxeel co9ngestDidon in my chest,6
