text,labels
I feel join pain everu time i''m move,4
I feel join pain eyery time I'n move,4
J felt joint pain every time I mouve,4
I'v eel joint pain every timi I move,4
I feel joint pain avery time 0I moove,4
I feel joint pain ery tome I mouve,4
"it con ' t move my Leggings, there s pain in the join",4
"i kan ' th move my Leggings, thire is pain in the join",4
"is cfn ' t move my Leggings, there is pain n che joint",4
"l can ' t movie my leg, tehere is pain no the join",4
"in can ' t move mY leg, their is pain in thy join",4
"i cacn ' it mouve my leg, there is pain ein teh joint",4
I have pimples jin patches alone wilt a lot on redness on Mys face.,5
I've hab pimples in patches long with a lot oof redness on my fice.,5
I've have pimples in patches along with I let ok redness on mh face.,5
A habe pimples in patches along with am lote 0f redness on my face.,5
I have pimples in patches alomg witn ein lof of redness os my face.,5
I has pimples in patches along with a lote of redness ona mit fact.,5
Mai chester break out wihh red pimples and whiteheads.,5
My chester break out with reh pimples and whiteheads.,5
My chest brak out wiche rid pimples and whiteheads.,5
Muy chest breack our with red pimples and whiteheads.,5
My chester breaks out with re pimples and whiteheads.,5
My chester breaka out whit red pimples and whiteheads.,5
"i vave whooping caugh wiht excessive mucous, need mucolytic.",6
"i had whooping cough vith exess mucous, needs mucolytic.",6
"ye have whooping caughts wift excessive mucous, need mucolytic.",6
"is have whooping couthing whin excess mucous, neet mucolytic.",6
"i hwve whooping caugh sith exess mucous, need mucolytic.",6
"I’ve hafe whooping cough with exess mucous, nees mucolytic.",6
in cant breathe,6
i can breathe,6
i cant breath,6
i can breathe,6
i cant breath,6
i can't breathe,6
