text,labels
I fell a stiffness in my elbows and shoulders,4
i have a pain in my elbow joint,4
My son has a lot of acne.,5
I can't get a girlfriend because of my acne.,5
I feel fluid trying to come up when I cough.,6
i cant breathe,6
I fell a ⓢŧiffness ín ᗰy elbows and shouldeⓡṧ,4
I feĽl a stiffnⓔŠs in my elᗷows and shoulĎerⓢ,4
I fell a sⓉiffnešs in ᙢy elbows aŅd ȿhoülders,4
I fell a stiffness İn my elbowֆ ẵnd shóulᗫers,4
I fell a stiffⓃeŝs ĩn ♏y elbows Ǟnd shoulders,4
I fell a కtif₣ness ιn mᎩ elbỔws and shoulders,4
i have a paiℵ iח m￥ elbow join₸,4
i havê a paᎥn iņ mϒ elbow joint,4
i have a paĩn in mⓎ elbỚw jôint,4
i have a pâin in ᗰy elᗷow jΌint,4
i haⓋe a קain in my elboಎ joinτ,4
i havě a pẵin in my eĽbow joinᎿ,4
ጠy sòn haş a ļot of acne.,5
Mע sǿn haȿ a lot oⒻ acne.,5
My sℴn ha$a lot oφ acŊe.,5
MᎽ son hÁs a loŢ Θf acne.,5
My son haక a lⓞt Ôf ac⋒e.,5
My soŅ haⓢ a loτ of acnє.,5
I can't ᶃet a Ꮆir₤frieńd bỂcaϋse oƒ my ac₦e.,5
I cắn't get a ğirlfrieņȡ because õf m￥ acnÈ.,5
I cẳn't get a gi尺lḞrįend becaÜŞe of mⓨ acŅe.,5
I can'Ⓣ ğet a girlfriend beÇau$e oᶂ ᶆy acne.,5
I ⊂an't geŢ a girlfriÈŊȡ ⒷecausΈ of m௶ acne.,5
I can't get a gÍrlᚩriỀnd bℯcaŮse Öf ℳy acne.,5
I feêl fŀuid trying tŐ come up wĦen I cỚugh.,6
I feel fluid tryιng tő Ⴚome u℘ when I couĞh.,6
I feel fluiȡ trying Ťo come Ủp wheŋ I cỌugh.,6
I feel fluid tŔying tọ come ΰp พhen I Ⓒough.,6
I feeŀ fluiᚦ tryinⓖ to come uⓟ when I ¢ough.,6
I ᚨeel fluⓘd tryinᏩ ťo come up when I cougĤ.,6
i ☾ant breathe,6
i čant breathe,6
i cant βrĘathe,6
i Ꮸant breathe,6
i cant brỄatҺe,6
i Ćant breathe,6
