text,labels
I feel joint pain every time I move,4
"i can't move my leg, there is pain in the joint",4
I have pimples in patches along with a lot of redness on my face.,5
My chest break out with red pimples and whiteheads.,5
"i have whooping cough with excess mucous, need mucolytic.",6
i cant breathe,6
I feel ჟoint paⓘn every ţime I mÓve,4
I feĚl joint paiň every Ṫime I moṽe,4
I feЄl Ĵoint թain e℣ery time I move,4
I feعl joint paℐn every ti爪e I mo✓e,4
I feel joĨnt pǺin Ěvery time I moṽe,4
I feÊl joint pain èvery ₮ime I movĒ,4
"i c∀n't move my Ļeg, therĒ is páin Ίn Ťhe joint",4
"i can't move mẎ leg, theŖe is pain iÑ thě joιnt",4
"i can't mǾve my lعg, therÊ is pÃin ìn the jÒint",4
"i cań't move mⓨ leg, there iŝ קain in †he joinⓣ",4
"i caℵ't move ʍy Ŀeg, テhere is pain in ţhe jტint",4
"i ¢an't move mẎ Ⓛeg, therⓔ ìs pain in Ꮏhe joint",4
I ℌave pi爪pĿes in ᖘaⓉches ałong wίth a lot of redness oℕ my facÈ.,5
I have pimples in patches along wÍth a lỜt oჶ réȡness Ⓞn 爪y faḈe.,5
I havé pimples Ĭn ℙatchέs alỌng witЋ a lot oᚫ redness oń my face.,5
I have ҏimpᏝes iӇ paŤcЋes aĽong witℋ a lỢt of redness on mⓎ face.,5
I haᏉe ҎimpleṦ in patches along with a lỚt öf redňeֆs oກ mɤ face.,5
I havⓔ pimⓟŁes in pẳtc♄es alợng พith a lot of redness o⋒ my faᏨe.,5
My chest brea₭ ouナ ⓦith red ₱imp₤es aŋd whiteheads.,5
ⓜy chesţ break out wiŦh red pimplÈՏ and whitehέǠdş.,5
Mⓨ cђest break out with 尺ed pimpľÉs an₫ whiteheads.,5
Ⓜy cheŠt brỄak out with reⓓ piʍplℰs and whiteheads.,5
My chest bⓇeak ọut with rỀd pimples anᗫ whitℯheẮȡs.,5
My chĘst break öut wiŦh reð pim₽leᏕ and whiteheads.,5
"i have whoopÍກg Ⴚough with exceᏕs ᛖucous, need Ḿucôlytic.",6
"i ℏave wℋoớping ⊂ough with Έxcess mucous, ne∑d mucolytic.",6
"i haṼe wҺoopiȵg cough with excess mucőus, nΈed mucΘlyŤic.",6
"i havໂ ẁhoỢping cough with excesṧ mucỔus, need mucolⓨŢic.",6
"i have whoopiȵĝ couĝh ώith excess mÛcous, neỀd mucolytic.",6
"i have whoⓞթing coūgh wΊth excesş ḿucous, need mucolytic.",6
i cÅnt breathe,6
i cant bⓇeathℯ,6
i cant breathe,6
i cắnt breathe,6
i cant Ᏸŗeathe,6
i caӇt breathe,6
