text,labels
"The bulldog gets it done.  I can't say enough about this tool.  Its done everything I've asked it to do. From hammering through a 8 in slab, to drilling through  8 in block.Of course, I don't use it everyday like a contractor, but I'de imagine for that kind of use, I'de buy one of the bigger bosch hammers for everyday punishment.  The bits are somewhat pricey, but for good reason, they last!  You will only probably need to buy them once.For occasional to medium use,  this is a winner!",21
"Despite the hefty price tag and prestigious name, this saw won't hold a blade! My first one wouldn't... and neither would the replacement Home Depot gave me. Nothing I did would make a blade stay in. Call to the factory elicited this comment: &quot;Yeah, we get a lot of complaints about that.&quot;  Duh! Tried it one last time and -- the motor went out!  I finallly bought the top-of-the-line Craftsman (made by Bosch) and no such problems -- it's a honey.",21
"My daughter began playing this game at age 6.  She will now play it with anyone who offers!  It is challenging and fun for adults as well.  The only downsides are that you need a fairly large, flat surface to create the tile patterns, and you need to be prepared to play for 30 minutes or more in order to finish a full game.  If you bump the table and jar the tiles, it can really lead to chaos if the game is fairly far-along.  Overall, however, I highly recommend it, even for adults.",22
"We've played a few games of Fluxx and while it is easy to learn and play, it just isn't a very exciting game. The idea that the goal continually changes is neat, but it continually changes so often you really have no way to strategize. It ends up coming down to holding cards in your hand that you can't play so another player won't win, until you have to play something to end the game. Thankfully it wasn't very expensive. This is my first Fluxx style game but I assume all of them are very similar in nature.",22
"This game was very poorly made...it's really boring, because all you do is walk around and throw stuff at things. All the enemies are exactly the same, there's never any health, and 100 health points aren't enough, because the health goes down too fast. The sight of range is ridiculous because half the screen is nothing but fog, and it all just draws in as you walk ahead, making it hard to see enemies. I do like seeing the familiar South Park characters in 3D, the game is very funny, and the weapons are hilarious! But still, I wouldn't buy it. Rent at most.",23
"This was an amazing game when I first got it... a million years ago or so.  Funny thing is, they were talking about Diablo 2 in developement back then, but I didn't see it for at least another 2 and a half years...If you happen to be running a computer that is older than dirt, go ahead and buy this game, I think it is great, but it is way past it's time.  As a matter of fact, I think I saw someone playing it the last time I was in Amish country.",23
"the great bulldog gets it done. i can't say enough about this tool. its been done everything i've asked it to do. changed from hammering through a 8 in slab, to drilling through another 8 tons in block. of course, i don't use it everyday like a contractor, but i'de imagine for that kind of use, i've de buy one of the bigger ton bosch hammers for everyday punishment. the bits around are also somewhat pricey, expensive but for good reason, they last! you will only probably need to buy them once. for occasional to medium use, this is a winner!",21
"the bulldog gets it done. i can't say enough about this tool. maybe its done everything i've asked it to do. ranging from hammering through a 8 in slab, to continuously drilling through 8 in block. of course, i don't usually use it everyday like a contractor, but i'de imagine for that kind of tool use, i'de buy one size of these the way bigger bosch hammers for normal everyday punishment. the bits are somewhat pricey, but for good reason, they last! you will only probably need to buy them once. for occasional to medium use, check this is a winner!",21
"the bulldog gets it done. i can't say fast enough about this tool. its actually done everything i've asked it to do. from hammering one through a 8 in slab, to drilling through 8 in block. of course, i normally don't really use it everyday like a contractor, but i'l de imagine for that kind of use, i'n de wanna buy one inch of the bigger bosch hammers for everyday punishment. the bits are somewhat pricey, … but for good reason, they last! you will only probably need to buy them once. for occasional to medium use, this is a winner!",21
"the bulldog gets it done. i can't say enough about this tool. its done everything i've asked it to normally do. from hammering through a 8 in slab, rotary to drilling through 8 in block. of course, i don't use using it for everyday like a contractor, but i'de imagine for that kind of use, i'de buy myself one of the bigger bosch rotary hammers for everyday punishment. the bits are somewhat pricey, but apparently for good reason, they last! you will only probably need to and buy extra them once. for occasional to medium use, this is quite a winner!",21
"the bulldog gets it done. i can't say enough things about this tool. maybe its done everything since i've asked it to can do. from hammering through a 8 in slab, to drilling through 8 in block. of course, i don't use it everyday like a contractor, but i't de imagine for that kind of use, i'de buy one of the bigger bosch mechanical hammers for everyday punishment. the bits are somewhat pricey, but — for your good reason, they last! otherwise you will only probably need to buy them once. for our occasional to medium use, this is a winner!",21
"the biggest bulldog gets it done. i can't say enough more about this work tool. its done everything i've asked it to do. from hammering through a 8 in slab, to drilling through 8 in block. of a course, i don't use it everyday like a contractor, but i'de dare imagine for that everyday kind of use, i'de imagine buy one of least the bigger bosch hammers for everyday job punishment. the bits are somewhat pricey, but for good reason, they last! you losers will only probably need to buy them once. for occasional to medium use, this is a winner!",21
"despite the hefty price tag and prestigious name, this saw won't hold a blade! my first one wouldn't... and neither would what the replacement home depot gave at me. nothing i did would make a blade stay in. call to the factory firm elicited this comment : & quot ; yeah, we get into a lot of complaints about that. & quot ; o duh! tried it one last time and - - the motor went out! though i can finallly bought the top - of - the - line craftsman ( made by bosch ) and no doubt such cosmetic problems - - it's a good honey.",21
"despite the pretty hefty price tag and prestigious name, even this saw won't hold a blade! my dear first one wouldn't... and neither would the replacement home depot gave me. nothing i did sell would make guarantee a blade stay in. call to the factory announcer elicited this wry comment : & quot ; yeah, we get a lot of complaints coming about that. & quot ; duh! tried it one last damned time and - - then the motor went out! i finallly bought the top - of - the - line craftsman ( made by bosch ) and no such problems - - it's a honey.",21
"despite the fairly hefty manufacturer price tag and very prestigious name, this saw you won't hold a blade! my first one wouldn't... and neither would that the replacement home depot gave me. nothing i did would make a dull blade stay in. call to the factory inspector elicited this comment : & quot ; yeah, shall we get a lot of complaints about that. & quot ; duh! tried it one last time again and - - the motor went out! i finallly bought the top - of - the - line craftsman ( once made by bosch ) and no such problems - - it's a honey.",21
"… despite the slightly hefty price tag and prestigious name, this saw won't hold a blade! my first one pistol wouldn't... and neither would the replacement home depot officers gave me. like nothing i did would make a blade stay in. call to the munitions factory elicited this comment : & quot ; yeah, we get a lot of complaints about that. & quot ; duh! tried it one last time and - - the motor went out! i finallly … bought the top - of - the - shelf line craftsman ( made by bosch )... and no such nasty problems - - it's a honey.",21
"• despite all the hefty price tag value and prestigious name, this famous saw won't hold me a blade! my first one wouldn't... and neither would the replacement home depot gave me. nothing i consistently did would make a blade stay in. call to the factory owner elicited this comment : & quot ; yeah, we get a lot of complaints about that. & quot ; duh! tried it one last time now and - - the motor went out! thus i finallly bought the top - of - the - line craftsman ( supposedly made by bosch ) and no such problems - - it's a honey.",21
"despite the hefty price tag and prestigious name, this saw won't hold a blade! my first one blade wouldn't... and neither tool would the replacement home depot gave me. nothing i did would make a blade stay in. call to the factory elicited this comment : & quot ; yeah, we get a lot of complaints about that. & quot ; duh! nobody tried it one bloody last time and - - the motor jack went out! i finallly bought the top - ten of - the - line craftsman ( made by william bosch ) and found no such such problems - - well it's a honey.",21
"my daughter began playing this game at age on 6. she will not now play it with anyone who offers! it is also challenging and enjoyable fun even for adults as well. the only downsides are... that you need a fairly large, flat surface to create the tile patterns, and you need to be carefully prepared to play for 30 minutes or more in order to finish a more full game. if you bump the table and jar drop the tiles, it can really always lead to chaos if the game is fairly far - along. overall, however, i highly recommend it, even for adults.",22
"my daughter began playing with this game at age 6. she will happily now play it with anyone who offers! it is challenging and fun for adults as well. the only downsides are that you simply need a fairly large, flat surface to create the tile patterns, and you need to be sufficiently prepared to play tile for around 30 minutes or more in order to finish a full game. thus if unexpectedly you bump the table and jar the tiles, it can not really lead to chaos if the game is fairly far - better along. overall, however, i highly recommend it, even for adults.",22
"my daughter began playing this game at age 6. she will now play it with anyone anyone who offers! it is challenging and fun for adults today as as well. the only downsides are that you need a fairly large, flat surface to create the tile patterns, tiles and you need to be prepared to play for 30 minutes or more in order to finish a full game. if you bump the table off and jar jar the adjacent tiles, it probably can really lead to chaos if the game is fairly far - along. overall, however, i highly commonly recommend practicing it, even for adults.",22
"my daughter began playing basically this game at age 6. she will now gladly play it with anyone who offers! it is challenging and fun for adults as well. the only downsides are having that you need have a fairly large, flat surface to create the tile patterns, and you need to only be carefully prepared to play one for 30 minutes or more in order to finish a full game. if you intentionally bump the table and accidentally jar the tiles, it can really lead to chaos if the game is fairly far - along. overall, however, i highly recommend creating it, even for adults.",22
"my daughter began playing this original game at age 6. she will now play it with anyone who offers! it is challenging and fun for adults as as well. in the two only downsides are that you need a slightly fairly large, flat surface to create the tile in patterns, and you need to be prepared to play for 30 minutes or more in order learn to finish a full game. if you bump the table and jar the tiles, it can really lead to localized chaos if the actual game is fairly far - along. overall, however, i highly recommend it, rarely even for adults.",22
"my oldest daughter began playing this game at age 6. she will now play it with anyone anyone who offers! it is challenging and fun for adults as always well. the only downsides are that you need a fairly large, flat surface to create the tile patterns, and you need to be prepared properly to play for 30 minutes or more in order to finish a full action game. if you bump the table and jar the tiles, then it can really lead to chaos if the game skill is fairly far - along. overall, though however, i highly recommend it, even particularly for gifted adults.",22
"we've played a few games of fluxx and while it is easy to learn and play, it often just isn't a necessarily very exciting playing game. usually the idea that the playing goal continually changes is neat, but it continually changes so often you really have no real way to strategize. it ends up coming down to randomly holding cards in your hand that you can't play so another player won't win, first until you have to play something to end the game. thankfully it really wasn't very expensive. this is my first fluxx style game but i assume all combinations of them are very similar in nature.",22
"we've ever played a few games of fluxx and while rarely it is easy to learn and enjoyable play, it just because isn't a very exciting game. the idea that the goal line continually changes is neat, but it continually changes so now often you really have no way to strategize. it ends up coming down to holding cards in your next hand that you truly can't play so another player won't win, even until you have to play something to end the game. thankfully it wasn't too very expensive. this is my first fluxx style game but i assume all of them are very similar in nature.",22
"we've played these a few games of simply fluxx and while it is easy to learn and play, it just isn't a very technically exciting game. the idea that the chain goal continually changes is neat, but it continually changes considerably so so often you really have no way to strategize. it ends up coming down to holding cards in both your hand that you can't play so another player won't win, until you have to play something to end the game. thankfully then it certainly wasn't very expensive. this is my first fluxx style game but i assume all of them are very very similar in nature.",22
"since we've played a few games of fluxx and while it is easy to learn and play, it just isn't a very exciting game. the idea that the goal continually gradually changes is neat, but it continually changes so often you really have just no hard way to strategize. it ends up coming down to holding cards in your hand thinking that you can't play so another game player won't win, until you have to basically play something to end the game. thankfully it wasn't very expensive. this is my first fluxx classic style game but i assume all three of them variations are very similar in nature.",22
"we've played a few games of fluxx and while it is easy to learn and play, it just isn't a somewhat very exciting style game. the idea that the goal continually changes is neat, but it continually changes so often you really may have practically no way to strategize. it ends up coming down to holding cards in your hand that you can't play so eventually another opposing player won't win, until you have to constantly play something more to end the game. thankfully it wasn't very expensive. this is my first fluxx style game but mainly i assume all of them are very similar in simple nature.",22
"we've played a few games of fluxx and while it is easy to learn and actually play, it just isn't a very exciting game. the idea that winning the goal continually never changes is neat, but it continually changes so most often you really have no way to strategize. it ends up coming straight down to holding cards in your hand that you can't t play so another player quickly won't win, until you have to play something to end the game. thankfully apparently it wasn't very very expensive. this is my first fluxx style game but i assume all of them clones are very similar in nature.",22
"this game was always very poorly made... but it's really boring, because all you do is walk around and accidentally throw stuff at things. all the enemies are exactly the same, there's never any health, bonuses and 100 health points aren't enough, because the health goes down too fast. the sight margin of range is ridiculous because half the screen is there nothing real but fog, and it all just draws in as you walk ahead, making it hard to see enemies. i do like seeing the familiar south park hero characters in 3d, the game is very funny, and the weapons are hilarious! but so still, i wouldn't buy it. rent prices at most.",23
"this silly game was very poorly made... it's really boring, because all you do is walk around and just throw crazy stuff at things. all the enemies are exactly the same, there's never any health, and 100 health points aren't enough, because the health goes down too fast. the constant sight of range is ridiculous because half inside the screen is nothing but fog, and it all just draws in as you walk ahead, temporarily making it hard real to see enemies. i do like seeing the familiar south park characters in 3d, the game atmosphere is very funny, and the hidden weapons are hilarious! but still, i wouldn't buy me it. rent at most.",23
"fortunately this game was very poorly made... it'′ s really boring, because today all you usually do is walk around and throw stuff at things. all the enemies are exactly the same, there's never any health, and 100 health points aren'a t high enough, because the health goes down too fast. the usual sight of range is ridiculous stuff because half the screen is nothing but fog, and it all just draws in as you walk ahead, making it hard to see enemies. i just do like seeing the familiar south park characters in 3d, the game is very weird funny, and the weapons are hilarious! but still, i wouldn't buy it. rent at most.",23
