text,labels
- enhanced multimedia education patients had significantly lower anxiety levels and the most the materials received with groups 1 and 3.,3
Accessibility - education had significantly lower levels and felt most the and materials received compared with patients in 1 and 3.,3
Accessibility - education patients had significantly lower anxiety and the most with and materials compared with patients groups 1 and 3.,3
- enhanced multimedia education patients had significantly lower levels and felt satisfied with the information and materials patients in 1 3.,3
- enhanced multimedia informational education patients had significantly lower anxiety felt the most the information materials received compared in groups and.,3
- multimedia informational patients had significantly lower anxiety levels and felt the most with the information and materials in 1 and.,3
A of 242 completed the.,3
A total 242 completed study.,3
A 242 patients completed study.,3
A total 242 the study.,3
A total of 242 patients.,3
Total of 242 patients completed study.,3
There no between the two major guidelines the American Society guideline easier to.,4
There significant difference between the guidelines the American Thoracic Society guideline to follow.,4
Was no significant difference between two major guidelines though the Thoracic easier follow.,4
Was no difference between the two major guidelines Society was easier to follow.,4
Was significant difference the two major guidelines though the Thoracic Society was easier.,4
Was no significant difference between the two American Thoracic Society guideline was to follow.,4
"Peoples ' about diabetes formed quickly diagnosis, seem be stable over extended - up.",4
"Peoples ' diabetes are formed quickly after, to relatively stable over follow - up.",4
"Peoples ' about quickly, and thereafter seem to be relatively stable follow - up.",4
"' beliefs diabetes are formed quickly diagnosis, seem be relatively over extended - up.",4
"' about are quickly diagnosis, and thereafter seem be relatively stable follow - up.",4
"' about are formed diagnosis, and thereafter seem to relatively stable over follow -.",4
