text,labels
I efel joint pnai every time I move,4
I feel jiotn aipn every time I move,4
I feel joint pnai veeyr time I vmoe,4
I efle joint pain veeyr time I move,4
I flee joint apni every time I move,4
I feel joint apni every time I omev,4
"i can ' t mveo my leg, htree is apni in the jnoit",4
"i can ' t meov my leg, three is pina in the jiotn",4
"i can ' t mveo my leg, ethre is ipan in the oijnt",4
"i can ' t move my leg, hteer is aipn in the ojnit",4
"i can ' t ovme my leg, theer is pnai in the joint",4
"i can ' t mveo my leg, theer is apni in the joint",4
I have pmipesl in patches alngo whit a lot of rednses on my fcea.,5
I have impplse in patehcs along with a lot of rendess on my feac.,5
I vhae pimples in ptahecs aolgn iwht a lot of rdeenss on my face.,5
I have pimplse in patches oalng iwht a lot of renedss on my face.,5
I vhae ippmlse in pcathse along with a lot of erdness on my feac.,5
I ahev ippmlse in pahtecs along whit a lot of erndses on my face.,5
My echst rbeka out wthi red pimples and whiteheads.,5
My chest break out with red piempls and wthiehedas.,5
My chest rbeka out with red pimples and whitheeads.,5
My chest barek out with red ippmlse and hwitehaesd.,5
My chste break out wthi red pimples and hwitheeasd.,5
My hcset break out itwh red pmipesl and whiteheads.,5
"i avhe hwooipng cough whit excess mucous, need mculoyitc.",6
"i have hwooipng cough with excses ucmous, need mcuoylitc.",6
"i hvea howoipng cough with excess umcuos, ende mucolytic.",6
"i avhe hwoopign cough with excess cmuous, need mucolytic.",6
"i have whooping cuohg iwht excsse muocsu, need mucolytic.",6
"i ahev whooping cough iwht ecexss mucous, need muoycltic.",6
i actn breathe,6
i ncat breathe,6
i cant rbaeteh,6
i actn breathe,6
i cant bareteh,6
i cant rbeathe,6
