text,labels
Follow-up rate after 5 years was 85 % .,3
This means that callus maturation was 27 % faster in the LIPUS group .,3
"Although behavioral and technological interventions can result in some modest improvements in glycemic control , these interventions did not fare significantly better than usual care in achieving glycemic control .",4
Trial Registration : IRCT.ir IRCT2012071010230N1 .,4
Follow - op rate aftek 5 yeak8 was 85%.,3
Follow - op rate after 5 yeak8 was 85%.,3
Follow - op rate aftek 5 years was 85%.,3
F01low - up rate aftek 5 yeak8 was 85%.,3
Follow - up rate aftek 8 yeak8 was 85%.,3
Follow - op rate after 8 years was 85%.,3
Thi8 mean8 that ca1los matokati0n was 27% faster in the LIPUS group.,3
Thi8 means that cal1os matokatiun was 27% faster in the LIPUS 9koup.,3
This mean8 that callus maturation wa8 z1% fa8tek in the LIPUS group.,3
This means that callus matokati0n was 27% faster in the LIPO8 group.,3
This means that callus maturation was z1% faster in the LIPUS group.,3
Thi8 means that callus matokati0n was 27% faster in the LIPO8 9roop.,3
"A1th0ogh behavioral and technological interventions can result in some modest impkuvement8 in glycemic control, the8e intekventiun8 did not fare 8i9nificant1y better than usual care in achieving glycemic c0ntko1.",4
"Although behavioral and technological interventions can re8u1t in some modest improvements in glycemic control, the8e interventions did not fake significantly better than osoal cake in achievin9 glycemic cuntko1.",4
"Although behavioral and technulu9ica1 interventions can re8olt in some modest improvements in glycemic control, these intekventi0n8 did not fare 8i9nificant1y better than usoa1 care in achievin9 glycemic control.",4
"Although 6ehaviukal and techn01o9ica1 interventions can result in some modest improvements in glycemic contk01, these interventions did not fare significantly better than usual cake in achieving glycemic control.",4
"Alth0o9h 6ehavioka1 and technological interventions can re8olt in some m0de8t improvements in glycemic control, these interventions did not fare significantly better than usual cake in achieving 91ycemic control.",4
"Although 6ehavi0ra1 and technological interventions can result in some m0de8t improvements in glycemic c0ntko1, these interventions did not fare significantly 6ettek than u8oal cake in achievin9 91ycemic control.",4
Trial Re9i8tkatiun: 1RGT. ir IRCT2012071010230N1.,4
Trial Re9i8tkati0n: IRCT. ik IRCT2012071010230N1.,4
Trial Re9i8tkatiun: IRCT. ik IRCT2012071010230N1.,4
Trial Re9i8tkatiun: IRCT. ir IRCTZ912071D1oZ3DN1.,4
Trial Registration: 1RGT. ik IRCT2012071010230N1.,4
Trial Re9i8tkatiun: 1RGT. ir 1RGTZOl2071019230N1.,4
