text,labels
Accessibility-enhanced multimedia informational education patients had significantly lower anxiety levels and felt the most satisfied with the information and materials received compared with patients in groups 1 and 3 .,3
A total of 242 patients completed the study .,3
"The rate of new recurrence at 0-1 years was 13.7 % ( > 2cm = 3.4 % , < 2cm = 10.3 % ) , at 1-5 years it was 30.8 % ( > 2cm = 9.5 % , < 2cm = 21.3 % ) , at 5-10 years it was 40.1 % ( > 2cm = 13.8 % , < 2cm = 26.3 % ) and at over 10 years it was 50.0 % ( > 2cm = 25.0 % , < 2cm = 25.0 % ) .",3
All AEs were grade 1 or 2 .,3
The booster dose was well tolerated without significant adverse events .,3
There was no significant difference between the two major guidelines though the American Thoracic Society guideline was easier to follow .,4
"Peoples ' beliefs about diabetes are formed quickly after diagnosis , and thereafter seem to be relatively stable over extended follow-up .",4
The intervention reduced alcohol consumption and at-risk drinking among older adults .,4
"This suggests that Gaviscon main effectiveness relates to its co-localisation with and displacement/neutralisation of the post-prandial acid pocket , rather than preventing reflux .",4
"In patients with type 2 diabetes and stage 2 or 3 CKD , empagliflozin reduced HbA1c and was well tolerated .",4
