text,labels
Follow-up rate after 5 years was 85 % .,3
This means that callus maturation was 27 % faster in the LIPUS group .,3
The study was not designed to assess efficacy .,3
"Mean serum IL-1 ( P = 0.042 ) , IL-4 ( P = 0.008 ) , and VEGF ( P = 0.01 ) were found to be significantly reduced by curcumin therapy .",3
"Average cost for one patient was $ 645 232 in the TC group versus $ 1,260 204 in the TO group ( P < 0.001 ) .",3
"Although behavioral and technological interventions can result in some modest improvements in glycemic control , these interventions did not fare significantly better than usual care in achieving glycemic control .",4
Trial Registration : IRCT.ir IRCT2012071010230N1 .,4
Further research on the dissociation of cognitive and behavioral endpoints for ADHD is indicated .,4
"After edema resolution from 7 or more monthly ranibizumab injections in RVO subjects , visual outcomes at month 15 were excellent and not significantly different in subjects treated PRN versus those who continued monthly injections .",4
We did not find convincing evidence for early acute adverse cardiovascular consequences of ozone exposure in young healthy adults .,4
