text,labels
I fl a stiffness in my elws and souers,4
I el a sifess in my elbows and ouders,4
I fl a stiffness in my ebos and shulds,4
I fe a stiffness in my eows and soulde,4
I el a stiffness in my elbs and soders,4
I fell a stiffe in my eows and olders,4
i have a pi in my ebw jot,4
i hv a pain in my eow ont,4
i ve a pain in my ebo jit,4
i ve a pain in my elb jnt,4
i ha a pain in my low jin,4
i ha a an in my lbo joint,4
My son has a lot of ae.,5
My son has a lot of ac.,5
My son has a lot of ne.,5
My son has a lot of ce.,5
My son has a lot of ne.,5
My son has a lot of an.,5
I can ' t get a irlfrid case of my an.,5
I can ' t get a gilfred bcas of my cn.,5
I can ' t get a glfrend buse of my cn.,5
I can ' t get a girlend beau of my ac.,5
I can ' t get a irlfrie beue of my an.,5
I can ' t get a grlfrie bcau of my an.,5
I fe fud tyin to co up when I cough.,6
I fe fli trying to cm up when I cuh.,6
I feel fud ryng to come up en I cuh.,6
I feel fli trying to ce up he I cuh.,6
I el fluid trying to om up en I cgh.,6
I fe fli ring to co up when I cough.,6
i ca breathe,6
i cant reah,6
i at breathe,6
i cant beae,6
i cant bret,6
i cant beth,6
