text,labels
I feel joint pain every time I move,4
"i can't move my leg, there is pain in the joint",4
I have pimples in patches along with a lot of redness on my face.,5
My chest break out with red pimples and whiteheads.,5
"i have whooping cough with excess mucous, need mucolytic.",6
i cant breathe,6
i basically feel joint pain every third time whenever i move,4
i feel the joint pain everywhere every time before i move,4
i feel joint pains pain every odd time i ever move,4
fear i feel joint pain when every passing time i move,4
i feel joint sharp pain every time until i must move,4
pretend i feel some joint pain every minute time i move,4
"i can't move off my leg, for there surely is less pain in the injured joint",4
"maybe i honestly can't move my leg, because there is pain everywhere in operating the joint",4
"i can'’ t move to my leg, from there there is pain throbbing in the joint",4
"because i can'‘ t even move my injured leg, there is pain in the elbow joint",4
"i can'ft t move that my leg, from there there is pain in squeezing the joint",4
"i currently can't move off my aching leg, there is pain in twisting the elbow joint",4
i would have pimples growing in patches too along with a nice lot of redness on both my youthful face.,5
i still have colorful pimples in hair patches along sides with making a lot of redness on my shiny face.,5
here i have pimples tied in blue patches along with a huge lot of redness coming on off my face.,5
normally i have pimples scattered in patches along his with a fair lot kind of redness smeared on my face.,5
like i have pimples in those patches along everything with still a nice lot of redness on all my face.,5
usually i also have ugly pimples in patches running along those with just a lot of redness on my face.,5
somehow my chest does break out completely with red pimples bits and whiteheads.,5
my chest butterflies break out with those red floral pimples purple and whiteheads.,5
my chest break out simultaneously with jagged red red pimples bumps and whiteheads.,5
my whole chest break starts out ragged with pretty red pimples and whiteheads.,5
my chest break away out with glorious red scarlet pimples and ruby whiteheads.,5
my ragged chest break cuts out ragged with red pimples gone and whiteheads.,5
"i have the whooping cough smell with excess of mucous, and need smell mucolytic.",6
"i have whooping from cough caused with persistent excess of mucous, still need mucolytic.",6
"perhaps i shall have constant whooping coughing cough with excess sodium mucous, need mucolytic.",6
"i will have five whooping cough combinations with excess blood mucous, you need mucolytic.",6
"i also have started whooping cough with tiny excess mucous, please need eat mucolytic.",6
"soon i finally have whooping cough with great excess fatty mucous, need better mucolytic.",6
when i cant quite breathe,6
so i cant hardly breathe,6
i actually cant even breathe,6
i will cant scarcely breathe,6
i ill cant even breathe,6
i almost cant quite breathe,6
