text,labels
"The bulldog gets it done.  I can't say enough about this tool.  Its done everything I've asked it to do. From hammering through a 8 in slab, to drilling through  8 in block.Of course, I don't use it everyday like a contractor, but I'de imagine for that kind of use, I'de buy one of the bigger bosch hammers for everyday punishment.  The bits are somewhat pricey, but for good reason, they last!  You will only probably need to buy them once.For occasional to medium use,  this is a winner!",21
"Despite the hefty price tag and prestigious name, this saw won't hold a blade! My first one wouldn't... and neither would the replacement Home Depot gave me. Nothing I did would make a blade stay in. Call to the factory elicited this comment: &quot;Yeah, we get a lot of complaints about that.&quot;  Duh! Tried it one last time and -- the motor went out!  I finallly bought the top-of-the-line Craftsman (made by Bosch) and no such problems -- it's a honey.",21
"My daughter began playing this game at age 6.  She will now play it with anyone who offers!  It is challenging and fun for adults as well.  The only downsides are that you need a fairly large, flat surface to create the tile patterns, and you need to be prepared to play for 30 minutes or more in order to finish a full game.  If you bump the table and jar the tiles, it can really lead to chaos if the game is fairly far-along.  Overall, however, I highly recommend it, even for adults.",22
"We've played a few games of Fluxx and while it is easy to learn and play, it just isn't a very exciting game. The idea that the goal continually changes is neat, but it continually changes so often you really have no way to strategize. It ends up coming down to holding cards in your hand that you can't play so another player won't win, until you have to play something to end the game. Thankfully it wasn't very expensive. This is my first Fluxx style game but I assume all of them are very similar in nature.",22
"This game was very poorly made...it's really boring, because all you do is walk around and throw stuff at things. All the enemies are exactly the same, there's never any health, and 100 health points aren't enough, because the health goes down too fast. The sight of range is ridiculous because half the screen is nothing but fog, and it all just draws in as you walk ahead, making it hard to see enemies. I do like seeing the familiar South Park characters in 3D, the game is very funny, and the weapons are hilarious! But still, I wouldn't buy it. Rent at most.",23
"This was an amazing game when I first got it... a million years ago or so.  Funny thing is, they were talking about Diablo 2 in developement back then, but I didn't see it for at least another 2 and a half years...If you happen to be running a computer that is older than dirt, go ahead and buy this game, I think it is great, but it is way past it's time.  As a matter of fact, I think I saw someone playing it the last time I was in Amish country.",23
"The bulldog gets it done.  I can't say enough about this tool.  Its done everything I've asked it to do. From hammering through a 8 in slab, to drilling through  8 in block.Of course, I don't use it everyday like a contractor, but I'de imagine for equal amount of use, I'de buy one of his bigger bosch hammers for everyday punishment.  The arms are somewhat small, but for best use, and last!  You will now probably need to buy them once.For occasional to medium work,  this is a winner!",21
"The bulldog gets it done.  I dont say enough about this tool.  Its done everything You asked it to do. From hammering through a 8 in box, to drilling through  8 ins block.Of itself, I don't use it everyday being a contractor, but I'de imagine for that kind of use, actually buy one of the bigger bosch hammers for everyday punishment.  Your bits are somewhat rugged, but for good reason, they last!  You will only probably need t buy them once.For occasional to medium use,  this is a winner!",21
"The bulldog gets it done.  I can't recommend enough about this tool.  Its done everything I've asked him to do. From hammering through a 8 hour slab, to drilling through  7 in blocks.Of course, I don't use it everyday like a contractor, however I'de imagine for that kind of use, I'de buy one of the bigger bosch hammers for everyday punishment.  The bits are somewhat pricey, but for good reason, that last!  People will only probably need to buy parts once.For occasional to medium use,  this man a winner!",21
"The hammer gets it done.  I can't say enough about this tool.  Its do everything we asked it to do. From digging through a 8 pound slab, to drilling thru  8 in block.Of course, I don't use it everyday like a contractor, but I'de imagine for some kind of use, I'de buy others of the bigger bosch hammers for everyday punishment.  The bits are somewhat pricey, but for good reason, they last!  You will only probably need to break them once.For occasional to medium use,  this is THE winner!",21
"The bulldog gets one done.  I can't say enough about this tool.  Its done everything I've asked it to for. From hammering through a 8 in slab, to drilling through  8 out block.Of course, I don't use it everyday with a contractor, but I'de sorry for that heavy of use, I'de buy one on these bigger bosch hammers for everyday punishment.  The bits are somewhat pricey, but for good reason, they last!  You will only probably see to buy them once.For occasional to medium use,  this is a MUST!",21
"The man gets it done.  I nearly said enough about this tool.  HAS done everything I've asked it to do. From hammering through a 8 in slab, to drilling through  8 in block.Of course, I don't run it everyday like a contractor, but I'de imagine for that kind of use, I'de buy one of the free bosch sets for everyday punishment.  The bits are somewhat pricey, but a good reason, Kits last!  You will only probably need to buy them once.For occasional to medium tasks,  this is a winner!",21
"Despite the hefty mounting tag and prestigious name, this saw does hold a blade! My other one wouldn't... and neither would the replacement Home Depot told me. Nothing they did would get a blade stay in. Call to the factory leaves this comment: &quot;Yeah, we get a lot of complaints about that.&quot;  Duh! Tried it one last round and -- the motor went out!  I just bought the top-of-the-line Craftsman (made by Bosch) and no such problems -- it's not honey.",21
"Despite the hefty price tag and brand name, this saw won't hold a blade! My first one wouldn't... and neither would the replacement Home Depot gave me. Nothing you did would produce one blade stay in. Call to the factory with a comment: &quot;Yeah, we get a lot of complaints about that.&quot;  Duh! Tried it one last time and -- the motor went out!  Anyone finallly bought each top-of-the-line Craftsman (made by Bosch) and encountered such problems -- it's a fact.",21
"Despite the hefty price tag and prestigious name, this saw won't hold a hammer! This first one wouldn't... and neither would the scissors Home Depot gave me. Nothing I did would make a blade stay in. Call to the factory left this comment: &quot;Yeah, we get a lot of complaints about that.&quot;  Duh! Tried those one last time and apparently the motor went out!  I also bought our top-of-the-line Craftsman (made by Bosch) and no such problem -- it's going honey.",21
"Despite the hefty price point and prestigious name, this saw won't break a blade! My first blade wouldn't... and neither would the replacement the Depot gave me. But I did would get a blade stay in. Call to the factory elicited this comment: &quot;Yeah, usually get a lot of complaints about that.&quot;  Duh! Tried it one last time and -- the motor went out!  Your finallly had the top-of-the-line Craftsman (made by Bosch) and no such problems -- it's a doll.",21
"Despite the hefty price tag or prestigious name, this saw won't hold a blade! My first one wouldn't... and neither would that size Home Depot gave me. Nothing I changed should make a blade stay in. Call to the factory elicited one comment: &quot;Yeah, we get a lot of complaints about that.&quot;  Duh! Tried it out last time tho -- the motor went out!  I finallly use the top-of-the-line Craftsman (made with Bosch) and no such problems -- it's a honey.",21
"Despite the hefty price tag and prestigious name, this saw won't hold a blade! This first shaft failed and neither has the replacement Home Brothers gave me. Nothing I had would make a bearing stay in. Call to the factory elicited this comment: &quot;Yeah, we get a lot of complaints about that.&quot;  Duh! Tried it one last time and -- the motor went out!  I finallly bought the top-of-the-line Craftsman (made by BMW) and no such issues -- worth a honey.",21
"My bride began playing this game at age 6.  She will now play it – anyone who likes!  It is easy enough fun for teens as well.  The only downsides are � you need a fairly large, flat surface to create the tile patterns, and you need to be prepared to play for 30 minutes or more in order to finish your full game.  If you stack the table and jar your tiles, it can really lead to chaos if the game is fairly far-along.  Overall, however, I highly recommend it, even for adults.",22
"My daughter began playing our game at age 6.  She will now play it with anyone who offers!  It is free and fun for adults as well.  The only downsides are — the need be fairly large, flat surface to create the tile patterns, and you need to be prepared to play for 50 minutes or more in order to finish a full game.  If you bump the table and slide the tiles, it can really lead to chaos if the game appears fairly sing-along.  Overall, however, I highly recommend this, even for adults.",22
"My daughter began playing this game at age 6.  She will now play it for anyone that wants!  It is challenging and fun for others as well.  The only downsides are that you need a fairly large, level surface to create the tile patterns, and you need to be motivated to play for 30 minutes or more in order to finish a successful game.  If you bump the table and jar the tiles, you can really lead to chaos if the game ends fairly far-along.  Ultimately, however, I highly recommend it, even for adults.",22
"My daughter began playing this game at age 6.  She will now practice it with anyone who offers!  It is challenging and fun for adults as well.  The only downsides are that you need a relatively large, flat surface to smooth the tile patterns, and you need to be prepared you play for 30 games or more in order to finish and full game.  If you bump the table and jar the tiles, nothing is really start to chaos if the game is fairly far-along.  Overall, however, I highly recommend it, even for students.",22
"My daughter began playing this game at age 6.  Absolutely will now play it with anywhere who offers!  It is challenging and fun for adults as well.  Her potential downsides are that you need one fairly large, flat surface to create the tile patterns, and you need probably be able to play for 30 minutes or more in orders to finish a full game.  If you bump the table and jar the tiles, it can really lead to chaos if the game is fairly click-along.  Overall, however, I absolutely recommend it, even for adults.",22
"My daughter began playing her game at only 6.  She will now play it with anyone who offers!  Mahjong is challenging and fun for adults as well.  The only limitations were : you need a fairly large, flat surface to create the color patterns, and you need to be prepared to play for 5 minutes or more in order to finish a full game.  If you bump the table and jar the tiles, it can really lead to chaos and the game is fairly far-along.  Overall, however, I highly recommend it, even with adults.",22
"We've played a few rounds of Fluxx and while it is easy to learn and play, it just isn't a very exciting thing. The idea that the goal continually changes is neat, but it continually changes so often you really have no way to strategize. It ends up coming down to holding cards in your hand that you simply play so another card won't win, until you have physically play something to end the game. Thankfully they wasn't very expensive. This is my first Fluxx style practice but many assume all the their are very similar in nature.",22
"We've played a few games of Fluxx and while it is easy to learn and play, really just isn't a very exciting game. The idea that the goal continually grows is neat, but it continually changes so often we really see little way to strategize. It ends up coming down to putting coins in your hand that you can't play before another player may win, until you have to play something to end the game. Thankfully it wasn't very expensive. This is my first Fluxx style game but I assume both of them are very similar in nature.",22
"We've played a few games of Fluxx and while it is easy to learn and play, it just isn't a very exciting game. The idea that its difficulty continually changes is neat, but can continually drains because often people really have no fun to strategize. It ends up coming down to holding cards in your hand that you can't play so another player won't win, until you have to play something to end the game. Hopefully it wasn't very expensive. This is my first Fluxx arcade game but I assume all of them are very intricate in nature.",22
"We've played a few versions of Fluxx and while it is easy to learn and play, it just isn't a very exciting experience. The idea that you goal often changes is neat, but it continually changes so often you really had no way to strategize. It ends up coming down to holding cards in your hand and you blindly play so another player won't win, until you have to play something to end the loss. Thankfully it wasn't very expensive. This is my first casino style game but I assume all of them were very similar in nature.",22
"We've played a few games of Fluxx and while it is easy to learn how play, it certainly isn't a very exciting game. Its idea that the goal continually changes is neat, but it continually changes so often you really have no way to strategize. It wound in coming down to holding cards in your hand that you can't play so another player won't win, until you have me play something that end the game. Thankfully that wasn't very expensive. Below is my first Fluxx style game but I assume all of those are very similar in nature.",22
"We've played out few games that Fluxx that thought it is easy to learn and play, it just isn't a very exciting game. The idea that the goal continually changes is neat, but it continually changes so often you really have no way to strategize. It ends almost coming down you holding cards in your hand that they can't play so another player won't win, until you have to play something to end the game. And it wasn't very expensive. it is my first Fluxx style game but I assume all of them are somewhat similar in nature.",22
"This game was very poorly made...it's really boring, because all I do is walk around and throw stuff at buildings. All the enemies are exactly the same, there's never any health, even 100 character points barely enough, because the health burns down too fast. The sight of range is ridiculous because half the screen is nothing but fog, and it all just draws out as you walk ahead, making it hard to see enemies. I do like seeing the familiar South Pole characters in 3D, the game is very funny, and the weapons is hilarious! Although still, I wouldn't buy it. Rent at most.",23
"This game was very terribly made...it's really boring, because all you do is walk around awkwardly aim stuff at things. All the enemies are exactly the same, there's never any health, and 100 ability points aren't enough, because the health goes down too fast. The sight of range is complicated because half the screen is nothing but fog, and it all just draws in so you walk ahead, making it hard you see enemies. Men do like seeing the familiar South Park characters in 3D, every game is very funny, and these weapons are hilarious! But still, I wouldn't buy it. Rent at most.",23
"This game was very poorly made...it's really boring, because all you do is walk ahead outside throw stuff at things. All the enemies are exactly the same, there's never any health, and 100 health points aren't enough, because the health goes down too quickly. The sight of range is ridiculous because half the screen is nothing but fog, and it all just flows in as you walk ahead, cutting it hard to see anyone. I do imagine seeing the familiar South Park characters in 3D, the game is somewhat cooperative, and the weapons are hilarious! But still, I wouldn't buy it. Rent then most.",23
"This game was very poorly made...it's really boring, because all you do will walk around and throw stuff at things. All the enemies are exactly the same, there's never any health, over 100 health points aren't allowed, even extra health goes down too fast. Their sight of range is ridiculous because half the screen is nothing but green, and it all just draws in as you walk ahead, making it hard to see enemies. I do like seeing some familiar South Park characters in 3D, their game is very funny, and the weapons are hilarious! But still, I wouldn't buy anymore. Rent at most.",23
"This game gets very little made...it's just broken, because all you do is walk around and throw stuff at things. All the enemies are about the same, there's never any health, and 100 health points aren't enough, because the health goes down quite rapidly. The sight of range is ridiculous because half the screen is nothing but fog, and it all just blends in as you walk ahead, making it hard to see enemies. I do like seeing the familiar South Woo characters in 3D, this game is very funny, and the weapons are hilarious! But still, I wouldn't buy it. Rent at most.",23
