text,labels
"The bulldog gets it done.  I can't say enough about this tool.  Its done everything I've asked it to do. From hammering through a 8 in slab, to drilling through  8 in block.Of course, I don't use it everyday like a contractor, but I'de imagine for that kind of use, I'de buy one of the bigger bosch hammers for everyday punishment.  The bits are somewhat pricey, but for good reason, they last!  You will only probably need to buy them once.For occasional to medium use,  this is a winner!",21
"Despite the hefty price tag and prestigious name, this saw won't hold a blade! My first one wouldn't... and neither would the replacement Home Depot gave me. Nothing I did would make a blade stay in. Call to the factory elicited this comment: &quot;Yeah, we get a lot of complaints about that.&quot;  Duh! Tried it one last time and -- the motor went out!  I finallly bought the top-of-the-line Craftsman (made by Bosch) and no such problems -- it's a honey.",21
"My daughter began playing this game at age 6.  She will now play it with anyone who offers!  It is challenging and fun for adults as well.  The only downsides are that you need a fairly large, flat surface to create the tile patterns, and you need to be prepared to play for 30 minutes or more in order to finish a full game.  If you bump the table and jar the tiles, it can really lead to chaos if the game is fairly far-along.  Overall, however, I highly recommend it, even for adults.",22
"We've played a few games of Fluxx and while it is easy to learn and play, it just isn't a very exciting game. The idea that the goal continually changes is neat, but it continually changes so often you really have no way to strategize. It ends up coming down to holding cards in your hand that you can't play so another player won't win, until you have to play something to end the game. Thankfully it wasn't very expensive. This is my first Fluxx style game but I assume all of them are very similar in nature.",22
"This game was very poorly made...it's really boring, because all you do is walk around and throw stuff at things. All the enemies are exactly the same, there's never any health, and 100 health points aren't enough, because the health goes down too fast. The sight of range is ridiculous because half the screen is nothing but fog, and it all just draws in as you walk ahead, making it hard to see enemies. I do like seeing the familiar South Park characters in 3D, the game is very funny, and the weapons are hilarious! But still, I wouldn't buy it. Rent at most.",23
"This was an amazing game when I first got it... a million years ago or so.  Funny thing is, they were talking about Diablo 2 in developement back then, but I didn't see it for at least another 2 and a half years...If you happen to be running a computer that is older than dirt, go ahead and buy this game, I think it is great, but it is way past it's time.  As a matter of fact, I think I saw someone playing it the last time I was in Amish country.",23
"The bulldog it gets done. can I ' t say enough about tool this. Its done I everything ' ve asked it to do. From hammering through a 8, in slab to drilling through in 8 block. Of course, I don ' t use it everyday like a contractor, but I ' de imagine for that kind of use, I ' de buy one of the bigger bosch hammers for everyday punishment. The bits are somewhat pricey, but for good reason, last they! You will only probably need to buy them once. For occasional to use medium, is this a winner!",21
"The bulldog gets it done. I can ' t enough say about this tool. Its done everything I ' asked ve it do to. From hammering through a 8, in slab to drilling through 8 in block. Of course, I don ' use t it everyday like a contractor, but I ' de imagine for that kind of use, I ' de buy one of the bigger bosch hammers for everyday punishment. The bits are somewhat pricey, but good for reason, they! last You will only probably need to buy them once For. occasional medium to use, this is a winner!",21
"The gets bulldog it done. I can ' t say enough about this tool. Its done everything I ' ve asked it to do. From hammering through a 8 in slab, drilling to through 8 in block. course Of, I don ' t use it everyday like a contractor, but I ' de imagine for that kind of use, I ' de one buy of the bigger bosch hammers for everyday punishment. The bits are pricey somewhat, but for good, reason they! last You will only probably to need buy them once. For occasional to medium, use this a is winner!",21
"The bulldog gets done it. I can ' t say enough about this tool. Its done I everything ' ve asked it to do. From hammering through a 8 in slab, to through drilling 8 in block. Of course, I don ' t use it everyday like contractor a, but I ' de imagine for that kind of use, I ' de one buy of the bosch bigger hammers for everyday punishment. The are bits somewhat pricey, but for good reason, they last! You will only need probably buy to them once. occasional For to medium use, this is a winner!",21
"Bulldog the gets it done. I can ' t say about enough this tool. Its done everything I ' ve asked it to do. From hammering through a 8 in slab, to drilling through 8 in block. Of course, I don ' use t it everyday like a contractor, but I ' de imagine for kind that of use, I ' de one buy of the bigger bosch hammers for punishment everyday. The bits are somewhat pricey, but for good reason, they last! You only will probably need to buy them once. occasional For to medium use, this is a winner!",21
"The bulldog gets it done. I can ' say t enough about this tool. Its done everything I ' ve asked it to. do From hammering through 8 a in slab, to drilling through 8 in block. Of course, I don ' t use it like everyday a contractor, I but ' de imagine for that kind of use I, ' buy de one the of bigger bosch hammers for punishment everyday. The bits somewhat are pricey, but for good reason, they last! You will only probably need to buy them once. For occasional to medium use, this is a winner!",21
"Despite the hefty price and tag prestigious name, this saw won ' t hold a blade! My first one wouldn ' t. . and. neither would the replacement Home Depot gave me. Nothing I did would make a blade stay in. Call to the factory elicited this comment: & quot; Yeah, we a get lot complaints of about that. & quot; Duh! Tried it one time last and - - the motor went out! I finallly bought the top - of - the - line Craftsman made (by Bosch) no and problems such - it - ' a s honey.",21
"The despite hefty price and tag prestigious name, this saw won ' t a hold blade! My first one wouldn ' t. .. neither and would the Home replacement Depot gave me. Nothing I did would make blade a stay in. Call to the elicited factory this comment: & quot; Yeah, we get a lot of complaints about that. & quot; Duh! it Tried one last time and - - the motor went out! I bought finallly the top - of - the - Craftsman line (made by Bosch) and no such problems - - it ' s a honey.",21
"Despite the hefty price tag and name prestigious, saw this won ' t hold a blade! My first one wouldn ' t. .. and neither would the replacement Home gave Depot me Nothing. I did would make a blade stay in. Call to the factory elicited this comment: & quot; Yeah we, get a lot of complaints about that. & quot; Duh! Tried it one last time and - - the motor went out! I finallly bought the top - of - the - line Craftsman (by made Bosch) and no problems such - - it ' s honey a.",21
"Despite hefty the price tag and prestigious name, this saw won ' t hold a blade! My first wouldn one ' t. .. and neither would the replacement Home Depot gave me Nothing. I did would make a blade stay in. Call to the factory elicited this comment: & quot Yeah; , we get a lot of complaints about that. & quot; Duh! Tried one it time last and - - the motor out went! I finallly bought the top - of - the - Craftsman line (made by Bosch) and such no problems - - it ' a s honey.",21
"Despite the price hefty tag prestigious and name, this saw won ' t a hold blade! My first one wouldn ' t. .. and neither would the replacement Home Depot gave me. Nothing I did would make a blade stay in. Call to elicited the factory this comment: & quot; Yeah, get we a lot of complaints that about. & quot; Duh! Tried it one last time and - - the motor went out! I finallly the bought top - of - - the line Craftsman made (by Bosch) and no such problems - - it ' s a honey.",21
"Despite the price hefty tag prestigious and name, this saw won ' t hold a blade! My first one ' wouldn t. .. and neither would the replacement Home Depot gave me. Nothing did I would make a blade stay in. Call to the factory elicited this comment: & quot; Yeah, we a get lot of complaints about that. & quot; ! Duh Tried it one last and time - - the motor out went! I finallly bought the - top of - the - line Craftsman (made by Bosch) and no problems such - - it ' s a honey.",21
"My daughter began playing this game at age. 6 She now will play it with anyone who offers! is challenging It and fun for as adults well. The only downsides are that you need a fairly large, flat surface to create the tile patterns, and you need to be prepared to play for 30 minutes or more in order to finish a full game. If you bump the table and jar the tiles, it really can lead chaos to if game the is far fairly - along. Overall, however, I highly recommend, it even for adults.",22
"My daughter began playing this game at age 6. will She now play it with anyone who offers! It is and fun challenging for adults as well. The only downsides are that you need a fairly large, flat surface to create the tile patterns, and you need to be prepared play to for 30 minutes or more in order finish to a full game. If the you bump table and jar the tiles, it can really lead to chaos if the game is fairly far -. along Overall, however, I highly it recommend even, for adults.",22
"Daughter my began playing this game at 6 age. She will now play it with anyone who offers! It is challenging and fun for adults well as. The only downsides are that you a need fairly large, flat surface create to the tile patterns, and you need be to prepared to play for 30 minutes more or in order to finish a full game. If you bump the table and jar the, tiles it can really lead to if chaos the game fairly is far - along. Overall, however, I highly recommend it, even for adults.",22
"My daughter began playing this game at age 6. She will now play it with anyone who! offers It is challenging and fun adults for as well. The only downsides are you that a need fairly large, flat surface create to tile the patterns and, you need be prepared to to play for 30 minutes or more in order to finish a full game. you If bump the table and jar the tiles, it can really lead to chaos if the game is fairly far - along. Overall, however, I highly recommend it, even for adults.",22
"My daughter began playing this game at age 6. She play will now it anyone with who offers! It is challenging and fun for adults as well. The only downsides that are you need a fairly large, flat surface create to tile the patterns, and you need to be prepared to play 30 for minutes more or in order to finish a full game. If bump you the table and jar the tiles, it can really lead to chaos if the game is fairly far along -. Overall, however, I highly recommend it, even for adults.",22
"My daughter began playing game this at age 6. She will now it play with anyone who offers! It is challenging and fun for adults as well. The only downsides are that need you a fairly large, flat surface to create the tile patterns, and you need to be to prepared play for 30 or minutes more in order finish to full a game. If you bump the table and jar the, tiles it can really lead to chaos if game the is fairly far - along. , Overall however, I highly recommend it, even for adults.",22
"We ve ' played a few games of Fluxx and while it is easy to learn and play, it isn just ' t a very exciting game. The idea that the goal continually changes is neat, but it continually changes so often you really have no way to strategize. It ends up coming down to holding cards in your hand that you can ' t play so another player won ' t, win until you have to play something to the end game. Thankfully it wasn ' t very expensive. This is first my Fluxx game style I but assume all them of very are in similar nature.",22
"We ' ve a played few games of Fluxx and while it is easy to learn and play, it isn just ' t a very exciting game. The idea that the goal continually changes is neat, but it continually so changes often you really have no way strategize to. It ends up coming down to holding cards in your hand that you can ' t play so another player ' won t win, until have you play to to something end the game. Thankfully it wasn ' t very expensive. is This my first Fluxx style game but assume I all of them are very similar in nature.",22
"We ' ve played a few games of Fluxx and while it is easy to and learn play, just it isn ' t a very exciting game. The idea that goal the continually changes is neat, but it continually changes so often you really no have way to. strategize It ends up coming down to holding cards in hand your that you can ' t play so another won player ' t win, until you have to play something to end the game. Thankfully it wasn ' t very expensive. This is my Fluxx style first game but I all assume of them are very similar in nature.",22
"We ' ve played few a games of Fluxx and while it is easy to learn and play, it just isn ' a very t exciting game The. idea that the goal continually changes is neat, but it continually changes so you often really have no way to strategize. It up ends coming to down holding cards in your that hand you can ' t play so another player won ' t win, until you to have play something to end the game. Thankfully it wasn ' t expensive very. This is my first Fluxx style game but I assume all of them are very similar in nature.",22
"We ' ve played a few games of Fluxx and while it is easy to and learn play, it just isn ' t a very exciting game. The idea that the goal continually changes is neat, it but continually changes so often you really have no way to strategize. It ends coming up down to holding in cards your hand that you ' can t play so another player won ' t win, until have you to play something to the end game. Thankfully wasn it ' t very expensive. This my is first Fluxx style game but I assume all of them are similar very in nature.",22
"We ' ve played a few games of Fluxx while and it is easy to learn and play, it just isn ' t a game very exciting The. idea that the goal continually changes is neat, but it continually changes often so really you have no way to strategize. It ends up coming down to holding cards your in hand that you can ' t play so another player won ' t win, until you have play to something to end the game. Thankfully it wasn ' t very expensive. This is my first Fluxx style game but all I assume of them are very similar in nature.",22
"This game was very poorly made. .. it ' s really boring, because all you is do around walk and throw stuff at things. All enemies the are exactly the same, there ' s never any health, and 100 health points aren ' enough t, because the health down goes too fast. The sight of range is ridiculous because half the screen is nothing fog but, and all it just draws in as you walk ahead, making it hard to see enemies. I do like seeing familiar the South Park characters in 3D, the game is very funny, and the weapons are hilarious But! still, I wouldn ' t buy it. Rent most at.",23
"This game was very poorly made. .. it ' s boring really, because all you do is walk around and throw stuff at things. All the enemies are exactly same the, there s ' never any health, and 100 health points aren ' t enough, because the health goes down too fast. The sight of range is ridiculous because half the screen is nothing but fog, and it all just draws in you as walk ahead, making it hard to see enemies. I do like seeing familiar the South Park characters in 3D, the game is very funny, and the weapons hilarious are still! But, I ' wouldn t it buy. Rent at most.",23
"This game was very poorly made. .. it ' s really boring, because all you do is walk around and stuff throw at things. All the are enemies exactly the same, there ' s never any health, and 100 health points aren ' t enough, because the health goes down fast too. The sight of range is ridiculous because the half is screen nothing but fog, and it just all draws as in you walk ahead, making it hard to enemies see. I do like seeing the South familiar characters Park in 3D, the game is very funny, and the weapons are hilarious! But still, I wouldn ' t buy it. Rent at most.",23
"This game was very poorly made. .. it ' s boring really, because all you do walk is around and throw stuff at things. All the enemies are exactly the same, there ' s any never, health and 100 health aren points ' t enough, because health the goes down too fast. of The sight range is ridiculous because half the screen nothing is but fog, and it all just draws in as you walk ahead, making it hard to see enemies. I do like seeing the familiar South Park characters in 3D, the game is very funny, the and weapons are hilarious! But still, I wouldn ' t buy it. Rent at most.",23
"Game this was very poorly made. .. it ' s really boring, because all you do is walk around throw and stuff at things. All the enemies are exactly the same, there ' s never any health, and 100 health points aren ' t enough, because the goes down health too fast. The sight of range ridiculous is because half the is screen nothing but fog, and it all just draws in as you walk ahead, making hard it to see enemies. do I like seeing the familiar South Park characters in 3D, the game is very funny, and weapons the are hilarious! still But, I wouldn ' t buy it. Rent at most.",23
